,ASIN,GROUP,FORMAT,TITLE,AUTHOR,PUBLISHER,Description,Price,Rating
2848,0670016381,book,hardcover,Dear Daughter: A Novel,Elizabeth Little,Viking Adult," •  Winner of the Strand Critics Award for Best First Novel  •  Nominated for the Barry and Macavity Awards for Best First Novel   •  Longlisted for the CWA John Creasy (New Blood) Dagger Award“Quick-witted and fast-paced, this debut mystery should be a hit with Gone Girl fans.” —People magazine ""This is an all-nighter . . . The best debut mystery I've read in a long time.""—Tana French“A really gutsy, clever, energetic read, often unexpected, always entertaining. I loved Janie Jenkins’s sassy voice and Elizabeth Little’s too. In the world of crime novels, Dear Daughter is a breath of fresh air.” —Kate Atkinson, New York Times bestselling author of Life After LifeA sensational debut thriller featuring an unforgettable heroine who just might have murdered her mother   Former “It Girl” Janie Jenkins is sly, stunning, and fresh out of prison. Ten years ago, at the height of her fame, she was incarcerated for the murder of her mother, a high-society beauty known for her good works and rich husbands. Now, released on a technicality, Janie makes herself over and goes undercover, determined to chase down the one lead she has on her mother’s killer. The only problem? Janie doesn’t know if she’s the killer she’s looking for. Janie makes her way to an isolated South Dakota town whose mysteries rival her own. Enlisting the help of some new friends (and the town’s wary police chief), Janie follows a series of clues—an old photograph, an abandoned house, a forgotten diary—and begins to piece together her mother’s seemingly improbable connection to the town. When new evidence from Janie’s own past surfaces, she’s forced to consider the possibility that she and her mother were more alike than either of them would ever have imagined. As she digs tantalizingly deeper, and as suspicious locals begin to see through her increasingly fragile facade, Janie discovers that even the sleepiest towns hide sinister secrets—and will stop at nothing to guard them. On the run from the press, the police, and maybe even a murderer, Janie must choose between the anonymity she craves and the truth she so desperately needs. A gripping, electrifying debut novel with an ingenious and like-it-or-not sexy protagonist, Dear Daughter follows every twist and turn as Janie unravels the mystery of what happened the night her mother died—whatever the cost.",$3.98,3.5
2849,0670021644,book,hardcover,Anticancer: A New Way of Life,David Servan-Schreiber,Viking Adult,"  Anticancer has been a bestselling phenomenon since Viking first published it in fall 2008. Now, a new edition addresses current developments in cancer research and offers more tips on how people living with cancer can fight it and how healthy people can prevent it. The new edition of Anticancer includes:  • The latest research on anticancer foods, including new alternatives to sugar and cautions about some that are now on the market  • New information about how vitamin D strengthens the immune system  • Warnings about common food contaminants that have recently been proven to contribute to cancer progression  • A new chapter on mind-body approaches to stress reduction, with recent studies that show how our reactions to stress can interfere with natural defenses and how friendships can support healing in ways never before understood  • A groundbreaking study showing that lifestyle modification, as originally proposed in Anticancer, reduces mortality for breast cancer by an astounding 68 percent after completion of treatment  • New supporting evidence for the entire Anticancer program ",$15.12,4.7
2850,0307262839,book,hardcover,"The War: An Intimate History, 1941-1945","Geoffrey C. Ward, Ken Burns",Knopf," The vivid voices that speak from these pages are not those of historians or scholars. They are the voices of ordinary men and women who experienced—and helped to win—the most devastating war in history, in which between 50 and 60 million lives were lost.Focusing on the citizens of four towns— Luverne, Minnesota; Sacramento, California; Waterbury, Connecticut; Mobile, Alabama;—The War follows more than forty people from 1941 to 1945. Woven largely from their memories, the compelling, unflinching narrative unfolds month by bloody month, with the outcome always in doubt. All the iconic events are here, from Pearl Harbor to the liberation of the concentration camps—but we also move among prisoners of war and Japanese American internees, defense workers and schoolchildren, and families who struggled simply to stay together while their men were shipped off to Europe, the Pacific, and North Africa.Enriched by maps and hundreds of photographs, including many never published before, this is an intimate, profoundly affecting chronicle of the war that shaped our world.",$22.20,4.6
2851,1451686579,book,hardcover,Contagious: Why Things Catch On,Jonah Berger,Simon & Schuster," New York Times bestseller and named Best Marketing Book of 2014 by the American Marketing Association What makes things popular? Why do people talk about certain products and ideas more than others? Why are some stories and rumors more infectious? And what makes online content go viral?If you said advertising, think again. People don’t listen to advertisements, they listen to their peers. But why do people talk about certain products and ideas more than others? Why are some stories and rumors more infectious? And what makes online content go viral?  Wharton marketing professor Jonah Berger has spent the last decade answering these questions. He’s studied why New York Times articles make the paper’s own Most E-mailed List, why products get word of mouth, and how social influence shapes everything from the cars we buy to the clothes we wear to the names we give our children. In this book, Berger reveals the secret science behind word-of-mouth and social transmission. Discover how six basic principles drive all sorts of things to become contagious, from consumer products and policy initiatives to workplace rumors and YouTube videos.  Contagious combines groundbreaking research with powerful stories. Learn how a luxury steakhouse found popularity through the lowly cheese-steak, why anti-drug commercials might have actually increased drug use, and why more than 200 million consumers shared a video about one of the seemingly most boring products there is: a blender. If you’ve wondered why certain stories get shared, e-mails get forwarded, or videos go viral, Contagious explains why, and shows how to leverage these concepts to craft contagious content. This book provides a set of specific, actionable techniques for helping information spread—for designing messages, advertisements, and information that people will share. Whether you’re a manager at a big company, a small business owner trying to boost awareness, a politician running for office, or a health official trying to get the word out, Contagious will show you how to make your product or idea catch on.",$13.55,4.5
2852,1625274491,book,hardcover,"Blue Ocean Strategy, Expanded Edition: How to Create Uncontested Market Space and Make the Competition Irrelevant","W. Chan Kim, RenÃ©e Mauborgne",Harvard Business Review Press," The global phenomenon that has sold 3.6 million copies, is published in a record-breaking 44 languages and is a bestseller across five continents―now updated and expanded with new contentIn this perennial bestseller, embraced by organizations and industries worldwide, globally preeminent management thinkers W. Chan Kim and Renée Mauborgne challenge everything you thought you knew about the requirements for strategic success. Recognized as one of the most iconic and impactful strategy books ever written, Blue Ocean Strategy, now updated with fresh content from the authors, argues that cutthroat competition results in nothing but a bloody red ocean of rivals fighting over a shrinking profit pool. Based on a study of 150 strategic moves (spanning more than 100 years across 30 industries), the authors argue that lasting success comes not from battling competitors but from creating “blue oceans”―untapped new market spaces ripe for growth.Blue Ocean Strategy presents a systematic approach to making the competition irrelevant and outlines principles and tools any organization can use to create and capture their own blue oceans. This expanded edition includes:A new preface by the authors: Help! My Ocean Is Turning RedUpdates on all cases and examples in the book, bringing their stories up to the present timeTwo new chapters and an expanded third one ― Alignment, Renewal, and Red Ocean Traps ― that address the most pressing questions readers have asked over the past 10 yearsA landmark work that upends traditional thinking about strategy, this bestselling book charts a bold new path to winning the future. Consider this your guide to creating uncontested market space―and making the competition irrelevant.To learn more about the power of blue ocean strategy, visit blueoceanstrategy.com. There you’ll find all the resources you need―from ideas in practice and cases from government and private industry, to teaching materials, mobile apps, real-time updates, and tips and tools to help you make your blue ocean journey a success.",$21.75,4.5
2853,0307720950,book,hardcover,Makers: The New Industrial Revolution,Chris Anderson,Crown Business," 3D Robotics co-founder and bestselling author Chris Anderson takes you to the front lines of a new industrial revolution as today’s entrepreneurs, using open source design and 3-D printing, bring manufacturing to the desktop.  In an age of custom-fabricated, do-it-yourself product design and creation, the collective potential of a million garage tinkerers and enthusiasts is about to be unleashed, driving a resurgence of American manufacturing.  A generation of “Makers” using the Web’s innovation model will help drive the next big wave in the global economy, as the new technologies of digital design and rapid prototyping gives everyone the power to invent--creating “the long tail of things”.",$18.29,4.4
2854,0465096050,book,hardcover,What Is Real?: The Unfinished Quest for the Meaning of Quantum Physics,Adam Becker,Basic Books," The untold story of the heretical thinkers who dared to question the nature of our quantum universeEvery physicist agrees quantum mechanics is among humanity's finest scientific achievements. But ask what it means, and the result will be a brawl. For a century, most physicists have followed Niels Bohr's Copenhagen interpretation and dismissed questions about the reality underlying quantum physics as meaningless. A mishmash of solipsism and poor reasoning, Copenhagen endured, as Bohr's students vigorously protected his legacy, and the physics community favored practical experiments over philosophical arguments. As a result, questioning the status quo long meant professional ruin. And yet, from the 1920s to today, physicists like John Bell, David Bohm, and Hugh Everett persisted in seeking the true meaning of quantum mechanics. What Is Real? is the gripping story of this battle of ideas and the courageous scientists who dared to stand up for truth.",$21.75,4.5
2855,1579624367,book,hardcover,Falling into the Mob,Steve Zousmer,Permanent Press," At fifty-nine, facing a dull and lonely future, Phillip Vail yearns for a way to put vigor and purpose into his remaining years. Then he finds the Mafia.While riding a commuter train, enjoying a chat with a younger woman sitting next to him, he encounters three violent drunks. Phil is powerless and terrified but the woman is neither; her father is the caporegime of New York's Sforza crime family and a quick call brings her three mobster brothers who deal out brutal punishment. Phil is appalled but fascinated. In subsequent contacts with the woman, he finds himself falling in love and deeper into the Mob. Then comes the game-changer: a crazy-seeming offer to become a crime boss himself, an offer he cannot refuse.Phil sees the dark comedy in his situation but tells the story earnestly describing his emotions, reflections, and surprising leadership, As well as his adventures--including a sensational brawl with a Mafia kingpin in a posh Manhattan restaurant, a near-death experience in a karate dojo, and a spectacular stunt to force the hand of the FBI.Meanwhile, his respectable life intrudes. An ex-client, the retired CEO of a blue-chip corporation, decides to run for president, with Phil as a key member of his staff. He must now find his way between two preposterously conflicting purposes: leading a crime family or serving a potential president. Which is more worthy of his allegiance? Which offers a better life?",$15.39,4.7
2856,1101939842,book,hardcover,The Amazing Book Is Not on Fire: The World of Dan and Phil,"Dan Howell, Phil Lester",Random House Books for Young Readers," THE INSTANT #1 NEW YORK TIMES BESTSELLERFrom YouTube sensations Dan Howell (danisnotonfire) and Phil Lester (AmazingPhil) comes a laugh-out-loud look into the world created by two awkward guys who share their lives on the Internet. More than 11 million YouTube subscribers can't wait for this book!   Since uploading their first ever videos as teenagers, Dan and Phil have become two of the world's biggest YouTube stars. Now they invite you on a behind-the-scenes journey, filled with absolutely essential advice, tons of humor, lots of awkwardness, and TMI honesty that they will probably regret. Here's just a small sample of the fun surprises readers can look forward to:  • The inside story of that time they met One Direction.• Excerpts from Phil's teenage diary.• Reasons why Dan's a fail (so far).• How to draw the perfect cat whiskers.• Reasons why Phil was such a weird kid (back then).• Quizzes! Which of their dining room chairs represents you emotionally?• What really happened in Vegas. . . .   In The Amazing Book Is Not on Fire, Dan and Phil are candid, heartfelt, and hilarious. Their struggles and success haven't changed their strong friendship or their core belief that it's okay to be weird. The cat whiskers come from within!   This full-color book is bursting with unseen photographs and drawings, making it an ideal gift for that hard-to-shop-for teen.",$10.95,4.8
2857,0735219346,book,hardcover,Dracul,"Dacre Stoker, JD Barker",G.P. Putnam's Sons," The prequel to Dracula, inspired by notes and texts left behind by the author of the classic novel, Dracul is a supernatural thriller that reveals not only Dracula’s true origins but Bram Stoker’s—and the tale of the enigmatic woman who connects them.It is 1868, and a twenty-one-year-old Bram Stoker waits in a desolate tower to face an indescribable evil. Armed only with crucifixes, holy water, and a rifle, he prays to survive a single night, the longest of his life. Desperate to record what he has witnessed, Bram scribbles down the events that led him here...A sickly child, Bram spent his early days bedridden in his parents' Dublin home, tended to by his caretaker, a young woman named Ellen Crone. When a string of strange deaths occur in a nearby town, Bram and his sister Matilda detect a pattern of bizarre behavior by Ellen—a mystery that deepens chillingly until Ellen vanishes suddenly from their lives. Years later, Matilda returns from studying in Paris to tell Bram the news that she has seen Ellen—and that the nightmare they've thought long ended is only beginning.",$16.81,4.6
2858,0812995260,book,hardcover,Born with Wings: The Spiritual Journey of a Modern Muslim Woman,Daisy Khan,Spiegel & Grau," The dramatic, spiritual memoir of a prominent Muslim woman working to empower women and girls across the world—for readers of Malala Yousafzai and Azar Nafisi.Raised in a progressive Muslim family in the shadows of the Himalayan mountains, where she attended a Catholic girls’ school, Daisy experienced culture shock when her family sent her to the States to attend high school in a mostly Jewish Long Island suburb. Ambitious and talented, she quickly climbed the corporate ladder after college as an architectural designer in New York City. Though she loved the freedom that came with being a career woman, she felt that something was missing from her life. One day a friend suggested that she visit a Sufi mosque in Tribeca. To her surprise, she discovered a home there, eventually marrying the mosque’s imam, Feisal Abdul Rauf, and finding herself, as his wife, at the center of a community in which women turned to her for advice. Guided by her faith, she embraced her role as a women’s advocate and has devised innovative ways to help end child marriage, fight against genital mutilation, and, most recently, educate young Muslims to resist the false promises of ISIS recruiters. Born with Wings is a powerful, moving, and eye-opening account of Daisy Khan’s inspiring journey—of her self-actualization and her success in opening doors for other Muslim women and building bridges between cultures. It powerfully demonstrates what one woman can do—with faith, love, and resilience.Praise for Born with Wings “A heartfelt, deeply personal, and touching account of a Muslim woman’s spiritual journey and her work to empower women and girls around the globe.”—Her Majesty Queen Noor “Daisy Khan is one of the most prominent Muslim voices in America and an icon of female empowerment across the globe. This beautiful story of her spiritual journey is an inspiration to anyone who seeks to change the world.”—Reza Aslan, author of No god but God and Zealot “At a time when news headlines cast Muslim societies as war-torn or rigidly traditional, Daisy Khan offers a subtler, and ultimately more optimistic, vision. Through her own story, and the stories of other change-makers, Khan reminds us how Muslim women are asserting their rights while holding fast to their faith.”—Carla Power, author of If the Oceans Were Ink“A lyrical, poignant, emboldening, and, most of all, deeply important book.”—Bruce Feiler, author of Abraham and Walking the Bible",$19.04,4.7
2859,B007F7QUBY,book,hardcover,Shatner Rules: Your Guide to Understanding the Shatnerverse and the World at Large,"William Shatner, Chris Regan",Dutton Adult," You love William Shatner.You admire his many and varied talents.You appreciate his creativity and willingness to take risks.You want to learn his master negotiation techniques.You wish you could hang out with him.Admit it. You want to BE William Shatner.And now...you can (almost).This collection of rules, illustrated with stories from Bill's illustrious life and career, will show you how Bill became WILLIAM SHATNER, larger than life and bigger than any role he ever played. Shatner Rules is your guide to becoming William Shatner. Or more accurately, beautifully Shatneresque.Because let's face it...Shatner does rule, doesn't he?",$11.95,4.4
2860,1420093517,book,hardcover,Fundamentals of Nonlinear Optics,Peter E. Powers,CRC Press,,,
2861,0857042769,book,hardcover,Wild Pony Whispering: The Real Life Story of How an Orphaned Exmoor Pony Foal Helped Us to to Tame and Understand the Wild Ponies of Exmoor,Dawn Westcott,Halsgrove, Wild Pony Whispering,$22.38,5.0
2862,1250102359,book,hardcover,Knife Creek (Mike Bowditch Mysteries),Paul Doiron,Minotaur Books," When Maine game warden Mike Bowditch is tasked with shooting invasive feral hogs that are tearing up the forest in his district, he makes a horrific discovery ― a dead baby buried in a shallow grave.Even more disturbing: evidence suggests the infant was the child of a young woman who was presumed to have died four years earlier after she disappeared from a group rafting trip.As Bowditch assists the reopened investigation, he begins to suspect that some of his neighbors aren’t who they seem to be. When violence strikes close to home, he realizes that his unknown enemies will stop at nothing to keep their terrible secrets.Mike Bowditch has bucked the odds his whole career, but this time the intrepid warden may have finally followed his hunches one step too far.",$17.10,4.6
2863,0735228116,book,hardcover,A Map for Wrecked Girls,Jessica Taylor,Dial Books," ""A masterfully written tale of survival, sisters, and love."" —Julie Murphy, author of the #1 New York Times bestseller Dumplin'In this twisting tale of loyalty, betrayal, and hope, two sisters must survive the wilds, if they can first survive each other—for fans of Tell Me Three Things, The One Memory of Flora Banks, and Pretty Little Liars.Emma had always orbited Henri, her fierce, magnetic older sister, and the two had always been best friends. Until something happenned that wrecked them.   I'd trusted Henri more than I'd trusted myself. Wherever she told me to go, I'd follow.   Now the unthinkable occurrs—a watery nightmare off the dazzling coast. The girls wash up on shore, stranded. Their only companion is Alex, a troubled boy agonizing over his own secrets. Trapped on a gorgeous hell of an island, Emma and Alex fall together as Emma and Henri fall further apart. To find their way home, the sisters must find their way back to each other. But will Henri ever forgive Emma? Can they survive this island? Can they reclaim what they’ve lost? There is no map for this.For the first time, I was afraid we'd die on this shore.  ""Emotionally eviscerating."" —Stephanie Garber, New York Times bestselling author of Caraval""Top-notch—readers will be riveted."" —Publishers Weekly""If you enjoyed the twisty suspense of We Were Liars, you'll rip through [this]."" —PopSugar""A must-read."" —HelloGiggles""A heart-stopping page-turner."" —Jennifer Mathieu, author of The Truth About Alice“A unique glimpse at emotional and physical struggles.” —SLJ ""Harrowing."" —Stacey Lee, author of Under a Painted Sky""Beautifully told."" —Buzzfeed""Will suck you in from the first page."" —Brightly",$13.17,4.4
2864,0670823414,book,hardcover,Smugglers Notch,Joseph Koenig,Viking Adult," Paul Conklin engages in a deadly war with Lawrence St Germain. In a violent duel St Germain watches as Conklin murders his hapless partner and after a daring prison escape, Conklin will collide with St Germain once more, in a cliffside struggle worthy of ""High Sierra"".",$27.11,5.0
2865,1891640623,book,hardcover,Miyamoto Musashi: A Life in Arms: A Biography of Japan's Greatest Swordsman,William de Lange,Floating World Editions,,,
2866,0545499089,book,hardcover,The Adventures of Captain Underpants: Color Edition,Dav Pilkey,Scholastic Inc.," Fourth graders George Beard and Harold Hutchins are a couple of class clowns. The only thing they enjoy more than playing practical jokes is creating their own comic books. And together they've created the greatest superhero in the history of their elementary school: Captain Underpants! His true identity is SO secret, even HE doesn't know who he is!",$8.99,4.7
2867,0691140340,book,hardcover,Quantum Field Theory in a Nutshell: (Second Edition) (In a Nutshell (Princeton)),A. Zee,Princeton University Press,,,
2868,113805271X,book,hardcover,Children's Rights and Refugee Law: Conceptualising Children within the Refugee Convention (Law and Migration),Samantha Arnold,Routledge,,,
2869,1615191984,book,hardcover,Stack Your Bones: 100 Simple Lessons for Realigning Your Body and Moving With Ease,"Ruthie Fraser, Cyndi Lee",The Experiment," Feel your bones. Get grounded. Relax. Learn to do less. Your body responds to events and stresses in your life: Your back may tense up, shoulders slouch forward, hips veer off to the right or left. Slowly, without noticing, you shift out of balance. Now, in Stack Your Bones, movement teacher Ruthie Fraser helps you unwind and realign through 100 simple lessons in Structural Integration. By becoming more aware of your body—its habits, structure, and needs—you can relieve pain and move with ease once again. Learn to Find Your Feet, Root and Expand, Make It Simple, Vary Your Route, Tackle the Imbalances, and 95 other ways to befriend your body! ",$12.88,4.3
2870,022624167X,book,hardcover,"Looking for The Stranger"": Albert Camus and the Life of a Literary Classic""",Alice Kaplan,University Of Chicago Press," The Stranger is a rite of passage for readers around the world. Since its publication in France in 1942, Camus’s novel has been translated into sixty languages and sold more than six million copies. It’s the rare novel that’s as at likely to be found in a teen’s backpack as in a graduate philosophy seminar. If the twentieth century produced a novel that could be called ubiquitous, The Stranger is it.   How did a young man in his twenties who had never written a novel turn out a masterpiece that still grips readers more than seventy years later? With Looking for “The Stranger”, Alice Kaplan tells that story. In the process, she reveals Camus’s achievement to have been even more impressive—and more unlikely—than even his most devoted readers knew.   Born in poverty in colonial Algeria, Camus started out as a journalist covering the criminal courts. The murder trials he attended, Kaplan shows, would be a major influence on the development and themes of The Stranger. She follows Camus to France, and, making deft use of his diaries and letters, re-creates his lonely struggle with the novel in Montmartre, where he finally hit upon the unforgettable first-person voice that enabled him to break through and complete The Stranger.   Even then, the book’s publication was far from certain. France was straining under German occupation, Camus’s closest mentor was unsure of the book’s merit, and Camus himself was suffering from near-fatal tuberculosis. Yet the book did appear, thanks in part to a resourceful publisher, Gaston Gallimard, who was undeterred by paper shortages and Nazi censorship.     The initial critical reception of The Stranger was mixed, and it wasn’t until after liberation that The Stranger began its meteoric rise. As France and the rest of the world began to move out of the shadow of war, Kaplan shows, Camus’s book— with the help of an aggressive marketing campaign by Knopf for their 1946 publication of the first English translation—became a critical and commercial success, and Camus found himself one of the most famous writers in the world. Suddenly, his seemingly modest tale of alienation was being seen for what it really was: a powerful parable of the absurd, an existentialist masterpiece.   Few books inspire devotion and excitement the way The Stranger does. And it couldn’t have a better biographer than Alice Kaplan, whose books about twentieth-century French culture and history have won her legions of fans. No reader of Camus will want to miss this brilliant exploration.  ",$22.27,4.4
2871,068486875X,book,hardcover,"Emergence: The Connected Lives of Ants, Brains, Cities, and Software",Steven Johnson,Scribner,,,
2872,1498767044,book,hardcover,Nonlinear Control of Robots and Unmanned Aerial Vehicles: An Integrated Approach,Ranjan Vepa,CRC Press,,,
2873,0764347454,book,hardcover,Navajo Silversmith Fred Peshlakai: His Life & Art,Steven Curtis,"Schiffer Publishing, Ltd.",,,
2874,9176374440,book,hardcover,Pygmalion (Wisehouse Classics Edition) (2016),George Bernard Shaw,Wisehouse Classics," PYGMALION is a play by George Bernard Shaw, named after a Greek mythological character. It was first presented on stage to the public in 1913. Professor of phonetics Henry Higgins makes a bet that he can train a bedraggled Cockney flower girl, Eliza Doolittle, to pass for a duchess at an ambassador's garden party by teaching her to assume a veneer of gentility, the most important element of which, he believes, is impeccable speech. The play is a sharp lampoon of the rigid British class system of the day and a commentary on women's independence. In ancient Greek mythology, Pygmalion fell in love with one of his sculptures, which then came to life. The general idea of that myth was a popular subject for Victorian era English playwrights, including one of Shaw's influences, W. S. Gilbert, who wrote a successful play based on the story called Pygmalion and Galatea first presented in 1871. Shaw would also have been familiar with the burlesque version, Galatea, or Pygmalion Reversed. Shaw's play has been adapted numerous times, most notably as the musical My Fair Lady and the film of that name. (more o: www.wisehouse-classics.com)",$12.30,4.3
2875,0374305269,book,hardcover,Flo: A Picture Book,Kyo Maclear,"Farrar, Straus and Giroux (BYR)"," A witty picture book, starring an adorable panda, that celebrates relaxing, stopping to smell the roses, and being yourself!Meet Flo! Flo is the littlest panda. She likes to explore, relax, and enjoy everything around her. She is never in a hurry. But . . . sometimes she takes too much time, and the other pandas get impatient. One day they find themselves in trouble. Can Flo’s floppy ways save the day? With Kyo Maclear’s sweet, spare text and Jay Fleck’s bold, bright illustrations, Flo is sure to be a favorite for even the busiest little pandas!",$16.99,4.0
2876,1682616258,book,hardcover,Crisis of Responsibility: Our Cultural Addiction to Blame and How You Can Cure It,"David L. Bahnsen, David French",Post Hill Press," Featured on The Eric Metaxas Radio Show! ""Yup, it is my fault -- and yours. How assuming responsibility makes us better people: 'Crisis of Responsibility' by the inimitable @davidbahnsen""—Amity Shlaes, Author of The Forgotten Man   The left and right have gone to great lengths to blame the problems plaguing our society but neither Washington DC, Wall Street, Mexico, China, the Feds, nor the media are the cause of our problems—nor are they the cure.  Across the globe a “revolt” of sorts is taking place against elitism. No more will big government, big media, big banks, big bureaucracy, and big institutions hold the secret nuggets of truth and dictate our lives and fortunes. Financial markets, political punditry, and cultural leaders are all scrambling to react to the rise of the often disenfranchised. But what happens after all the bogeymen have been vanquished? What if opposing the incompetence of the European Union, the biases of the American media, the corruption of crony capitalism, the arrogance of political power brokers, and allegedly unfair global trade deals is not enough? The key to American prosperity in this new era of populism is for moral people to make responsibility matter again by renewing personal virtue and form lasting, mediating institutions that will trump the elitist bogeymen and scapegoats for generations to come. If we fail as individual Americans to address this core crisis of responsibility, we have only ourselves to blame for what happens next.",$15.51,4.9
2877,022621009X,book,hardcover,Paying with Their Bodies: American War and the Problem of the Disabled Veteran,John M. Kinder,University Of Chicago Press," Christian Bagge, an Iraq War veteran, lost both his legs in a roadside bomb attack on his Humvee in 2006. Months after the accident, outfitted with sleek new prosthetic legs, he jogged alongside President Bush for a photo op at the White House. The photograph served many functions, one of them being to revive faith in an American martial ideal—that war could be fought without permanent casualties, and that innovative technology could easily repair war’s damage. When Bagge was awarded his Purple Heart, however, military officials asked him to wear pants to the ceremony, saying that photos of the event should be “soft on the eyes.” Defiant, Bagge wore shorts. America has grappled with the questions posed by injured veterans since its founding, and with particular force since the early twentieth century: What are the nation’s obligations to those who fight in its name? And when does war’s legacy of disability outweigh the nation’s interests at home and abroad? In Paying with Their Bodies, John M. Kinder traces the complicated, intertwined histories of war and disability in modern America. Focusing in particular on the decades surrounding World War I, he argues that disabled veterans have long been at the center of two competing visions of American war: one that highlights the relative safety of US military intervention overseas; the other indelibly associating American war with injury, mutilation, and suffering. Kinder brings disabled veterans to the center of the American war story and shows that when we do so, the history of American war over the last century begins to look very different. War can no longer be seen as a discrete experience, easily left behind; rather, its human legacies are felt for decades. The first book to examine the history of American warfare through the lens of its troubled legacy of injury and disability, Paying with Their Bodies will force us to think anew about war and its painful costs.",$19.10,5.0
2878,0307888908,book,hardcover,"The Start-up of You: Adapt to the Future, Invest in Yourself, and Transform Your Career","Reid Hoffman, Ben Casnocha",Crown Business," A blueprint for thriving in your job and building a career by applying the lessons of Silicon Valley's most innovative entrepreneurs.The career escalator is jammed at every level. Unemployment rates are sky-high. Creative disruption is shaking every industry. Global competition for jobs is fierce. The employer-employee pact is over and traditional job security is a thing of the past.   Here, LinkedIn cofounder and chairman Reid Hoffman and author Ben Casnocha show how to accelerate your career in today's competitive world. The key is to manage your career as if it were a start-up business: a living, breathing, growing start-up of you. Why? Start-ups - and the entrepreneurs who run them - are nimble. They invest in themselves. They build their professional networks. They take intelligent risks. They make uncertainty and volatility work to their advantage.  These are the very same skills professionals need to get ahead today.  This book isn't about cover letters or resumes. Instead, you will learn the best practices of Silicon Valley start-ups, and how to apply these entrepreneurial strategies to your career. Whether you work for a giant multinational corporation, a small local business, or launching your own venture, you need to know how to: * Adapt your career plans as you change, the people around you change, and industries change.* Develop a competitive advantage to win the best jobs and opportunities.* Strengthen your professional network by building powerful alliances and maintaining a diverse mix of relationships. * Find the unique breakout opportunities that massively accelerate career growth.* Take proactive risks to become more resilient to industry tsunamis. * Tap your network for information and intelligence that help you make smarter decisions. A revolutionary new guide to thriving in today's fractured world of work, the strategies in this book will help you survive and thrive and achieve your boldest professional ambitions. The Start-Up of You empowers you to become the CEO of your career and take control of your future. ",$14.25,4.4
2879,0521839270,book,hardcover,Fundamentals of Structural Geology,"David D. Pollard, Raymond C. Fletcher",Cambridge University Press,,,
2880,B00086FL78,book,hardcover,Playboy of the air,James Allan Mollison,M. Joseph ltd,,,
2881,0374265852,book,hardcover,The Sly Company of People Who Care: A Novel,Rahul Bhattacharya,"Farrar, Straus and Giroux"," In flight from the tame familiarity of home in Bombay, a twenty-six-year-old cricket journalist chucks his job and arrives in Guyana, a forgotten colonial society of raw, mesmerizing beauty. Amid beautiful, decaying wooden houses in Georgetown, on coastal sugarcane plantations, and in the dark rainforest interior scavenged by diamond hunters, he grows absorbed with the fantastic possibilities of this new place where descendants of the enslaved and indentured have made a new world. Ultimately, to fulfill his purpose, he prepares to mount an adventure of his own. His journey takes him beyond Guyanese borders, and his companion will be the feisty, wild-haired Jan. In this dazzling novel, propelled by a singularly forceful voice, Rahul Bhattacharya captures the heady adventures of travel, the overheated restlessness of youth, and the paradoxes of searching for life’s meaning in the escape from home. The Sly Company of People Who Care is the winner of the 2012 Royal Society of Literature Ondaatje Prize.",$8.00,4.4
2882,030021698X,book,hardcover,Unpacking My Library: Artists and Their Books,"Jo Steffens, Matthias Neumann, Marcel Proust",Yale University Press," A captivating tour of the bookshelves of ten leading artists, exploring the intricate connections between reading, artistic practice, and identity Taking its inspiration from Walter Benjamin’s seminal 1931 essay, the Unpacking My Library series charts a spirited exploration of the reading and book collecting practices of today’s leading thinkers. Artists and Their Books showcases the personal libraries of ten important contemporary artists based in the United States (Mark Dion, Theaster Gates, Wangechi Mutu, Ed Ruscha, and Carrie Mae Weems), Canada (Janet Cardiff and George Bures Miller), and the United Kingdom (Billy Childish, Tracey Emin, and Martin Parr). Through engaging interviews, the artists discuss the necessity of reading and the meaning of books in their lives and careers. This is a book about books, but it even more importantly highlights the role of literature in shaping an artist’s self-presentation and persona. Photographs of each artist’s bookshelves present an evocative glimpse of personal taste, of well-loved and rare volumes, and of the individual touches that make a bookshelf one’s own. The interviews are accompanied by “top ten” reading lists assembled by each artist, an introduction by Jo Steffens, and Marcel Proust’s seminal essay “On Reading.”",$12.23,5.0
2883,0763621900,book,hardcover,The First Noel: A Christmas Carousel,Jan Pienkowski,Candlewick," Part carousel, part shadow box, this elegant, stand-alone Nativity book, designed by a master paper engineer, reflects all the wonder of Christmas and will be treasured for seasons to come.And the angel said, Behold, thou shalt conceive and bring forth a son, and call his name Jesus.So begins the Nativity tale of The First Noël, the classic text from the King James Bible that has been read at Christmastime for hundreds of years. Now imagine that age-old story presented in a beautiful novelty book that unfolds to create a traditional carousel, with each spread a snowy-white, cut-paper scene springing out from a background of red. From pop-up artist Jan Pienkowski comes this splendid display of the Christmas story, from the angel's Annunciation to the visit of the Magi — an innovative, eye-catching addition to any holiday table.",$14.99,4.7
